CURSO_ACADEMICO;TIPO_ESTUDIO;ESTUDIO;LOCALIDAD;CENTRO;ASIGNATURA;TIPO_ASIGNATURA;CLASE_ASIGNATURA;TASA_EXITO;TASA_RENDIMIENTO;TASA_EVALUACION;ALUMNOS_EVALUADOS;ALUMNOS_SUPERADOS;ALUMNOS_PRESENTADOS;MEDIA_CONVOCATORIAS_CONSUMIDAS;FECHA_ACTUALIZACION
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Fundamentos de administración de empresas;Normal;Formación básica;92.52;92.52;100.00;294;272;294;1.12;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Fundamentos de informática;Normal;Formación básica;69.57;50.00;71.88;32;16;23;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Fundamentos de informática;Normal;Formación básica;86.58;86.31;99.68;314;271;313;1.11;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Matemáticas II;Normal;Formación básica;100.00;50.00;50.00;30;15;15;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Matemáticas II;Normal;Formación básica;82.20;80.07;97.42;271;217;264;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Física II;Normal;Formación básica;100.00;48.48;48.48;33;16;16;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Física II;Normal;Formación básica;62.17;61.27;98.55;346;212;341;1.89;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Estadística;Normal;Formación básica;100.00;51.61;51.61;31;16;16;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Estadística;Normal;Formación básica;99.32;99.32;100.00;296;294;296;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniería del medio ambiente;Normal;Obligatoria;86.36;54.29;62.86;35;19;22;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Lengua inglesa I;Normal;Obligatoria;100.00;98.65;98.65;297;293;293;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Matemáticas III;Normal;Formación básica;60.00;46.15;76.92;26;12;20;1.12;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Matemáticas III;Normal;Formación básica;78.03;78.03;100.00;346;270;346;1.15;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Mecánica;Normal;Obligatoria;90.00;64.29;71.43;28;18;20;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Mecánica;Normal;Obligatoria;72.42;72.22;99.72;360;260;359;1.20;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Investigación operativa;Normal;Obligatoria;95.65;70.97;74.19;31;22;23;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Investigación operativa;Normal;Obligatoria;89.34;89.34;100.00;319;285;319;1.03;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Organización y dirección de empresas;Normal;Obligatoria;73.68;56.00;76.00;25;14;19;1.28;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Organización y dirección de empresas;Normal;Obligatoria;92.06;92.06;100.00;315;290;315;1.15;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniería de materiales;Normal;Obligatoria;75.00;42.86;57.14;28;12;16;1.17;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Fundamentos de electrotecnia;Normal;Obligatoria;70.00;25.93;37.04;27;7;10;1.11;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Fundamentos de electrotecnia;Normal;Obligatoria;84.50;84.26;99.71;343;289;342;1.13;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Dirección de la producción;Normal;Obligatoria;70.00;42.42;60.61;33;14;20;1.17;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Dirección de la producción;Normal;Obligatoria;100.00;100.00;100.00;176;176;176;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Mecánica de fluidos;Normal;Obligatoria;66.67;37.04;55.56;27;10;15;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Termodinámica aplicada y fundamentos de transmisión de calor;Normal;Obligatoria;50.00;34.62;69.23;26;9;18;1.19;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Tecnologías de fabricación;Normal;Obligatoria;80.95;54.84;67.74;31;17;21;1.38;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Fundamentos de electrónica;Normal;Obligatoria;96.43;93.10;96.55;29;27;28;1.08;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Fundamentos de electrónica;Normal;Obligatoria;79.82;79.82;100.00;223;178;223;1.46;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Economía de la empresa;Normal;Obligatoria;100.00;62.16;62.16;37;23;23;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Resistencia de materiales;Normal;Obligatoria;92.00;88.46;96.15;26;23;25;1.06;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Resistencia de materiales;Normal;Obligatoria;83.77;83.77;100.00;191;160;191;1.06;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Organización de recursos humanos;Normal;Obligatoria;95.45;84.00;88.00;28;23;24;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ampliación de investigación operativa;Normal;Obligatoria;92.59;86.21;93.10;29;25;27;1.04;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Calidad;Normal;Obligatoria;93.33;77.78;83.33;19;15;16;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Calidad;Normal;Obligatoria;87.75;87.75;100.00;253;222;253;1.29;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Sistemas automáticos;Normal;Obligatoria;100.00;88.89;88.89;18;16;16;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Sistemas automáticos;Normal;Obligatoria;89.30;89.30;100.00;187;167;187;1.20;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Sistemas de información para la dirección;Normal;Obligatoria;100.00;96.00;96.00;27;26;26;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Logística;Normal;Obligatoria;100.00;87.50;87.50;25;21;21;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Ingeniería económica;Normal;Obligatoria;100.00;83.33;83.33;26;22;22;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Oficina de proyectos;Normal;Obligatoria;100.00;61.54;61.54;16;11;11;1.04;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Gestión de la innovación y política tecnológica;Normal;Obligatoria;94.12;72.73;77.27;26;20;21;1.09;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Liderazgo;Normal;Obligatoria;100.00;94.12;94.12;19;18;18;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Liderazgo;Normal;Obligatoria;99.17;98.76;99.59;241;238;240;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;59.26;59.26;27;16;16;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Trabajo fin de Grado;Trabajo fin de grado;Trabajo fin de Grado;100.00;99.44;99.44;180;179;179;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Lengua inglesa II;Normal;Obligatoria;100.00;100.00;100.00;296;296;296;1.03;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Información geográfica digital y teledetección;Normal;Obligatoria;100.00;100.00;100.00;207;207;207;1.01;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Lengua inglesa III;Normal;Obligatoria;100.00;100.00;100.00;173;173;173;1.02;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Derecho;Normal;Obligatoria;100.00;100.00;100.00;189;189;189;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Relaciones internacionales;Normal;Obligatoria;96.06;96.06;100.00;203;195;203;1.14;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Mundo actual;Normal;Obligatoria;88.94;88.94;100.00;208;185;208;1.12;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Lengua inglesa IV;Normal;Optativa;100.00;100.00;100.00;199;199;199;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Enseñanza de la actividad física y el deporte;Normal;Optativa;99.02;99.02;100.00;102;101;102;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Dirección de recursos humanos;Normal;Optativa;100.00;100.00;100.00;101;101;101;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Comunicación corporativa;Normal;Optativa;100.00;100.00;100.00;102;102;102;1.16;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Prácticas externas (Recursos humanos);Prácticas externas;Optativa;100.00;100.00;100.00;91;91;91;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Sistemas de radar;Normal;Optativa;100.00;100.00;100.00;40;40;40;1.05;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Balística;Normal;Optativa;100.00;100.00;100.00;40;40;40;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Misiles;Normal;Optativa;100.00;100.00;100.00;40;40;40;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Prácticas externas (Sistema de radar y misiles);Prácticas externas;Optativa;100.00;100.00;100.00;30;30;30;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Hormigón armado y pretensado;Normal;Optativa;100.00;100.00;100.00;27;27;27;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Estructuras metálicas;Normal;Optativa;100.00;100.00;100.00;28;28;28;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Cálculo de estructuras;Normal;Optativa;96.43;96.43;100.00;28;27;28;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Prácticas externas (Estructuras y materiales);Prácticas externas;Optativa;100.00;100.00;100.00;24;24;24;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Sistemas lineales;Normal;Optativa;100.00;100.00;100.00;29;29;29;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Teoría de la comunicación;Normal;Optativa;100.00;100.00;100.00;29;29;29;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Redes y servicios de comunicaciones;Normal;Optativa;100.00;100.00;100.00;29;29;29;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Prácticas externas (Sistemas de comunicaciones);Prácticas externas;Optativa;100.00;100.00;100.00;24;24;24;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Prácticas en empresas;Prácticas externas;Optativa;100.00;100.00;100.00;7;7;7;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Gestión de Relaciones Internacionales;Normal;Optativa;100.00;81.82;81.82;13;11;11;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Seguridad Laboral;Normal;Optativa;92.31;75.00;81.25;18;14;15;1.05;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Dirección Comercial;Normal;Optativa;100.00;88.89;88.89;12;11;11;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Emprendimiento;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Gestión de Mantenimiento;Normal;Optativa;;;;0;0;0;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Diseño asistido por ordenador;Normal;Optativa;100.00;100.00;100.00;1;1;1;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Normalización y legislación de proyectos;Normal;Optativa;;;;0;0;0;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Almunia de Doña Godina (La);Escuela Universitaria Politécnica de la Almunia de Doña Godina;Inglés;Normal;Optativa;100.00;90.48;90.48;22;20;20;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Ingeniería del medio ambiente (Perfil Defensa);Normal;Obligatoria;88.09;88.09;100.00;319;281;319;1.09;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Logística (Perfil Defensa);Normal;Obligatoria;96.07;96.07;100.00;178;171;178;1.12;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Tecnologías para defensa;Normal;Obligatoria;100.00;100.00;100.00;174;174;174;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Economía de la empresa (Perfil Defensa);Normal;Obligatoria;89.23;89.23;100.00;195;174;195;1.32;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Gestión de la innovación y política tecnológica (Perfil Defensa);Normal;Obligatoria;97.25;97.25;100.00;182;177;182;1.03;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Sistemas de información para la dirección (Perfil Defensa);Normal;Obligatoria;88.94;88.94;100.00;199;177;199;1.33;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Logística aplicada a la Defensa;Normal;Obligatoria;98.88;98.88;100.00;179;177;179;1.07;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Oficina de proyectos (Perfil Defensa);Normal;Obligatoria;99.49;99.49;100.00;196;195;196;1.14;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Factores humanos;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Derecho aeronáutico;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Aviónica y conocimiento general de aeronaves;Normal;Optativa;100.00;100.00;100.00;10;10;10;1.00;04/09/2022
2020;Grado;Grado: Ingeniería de Organización Industrial;Zaragoza;Centro Universitario de la Defensa de Zaragoza;Prácticas externas (Aviación);Prácticas externas;Optativa;100.00;100.00;100.00;10;10;10;1.00;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Introducción a los computadores;Normal;Formación básica;70.40;55.00;78.13;160;88;125;1.81;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Introducción a los computadores;Normal;Formación básica;87.88;80.56;91.67;36;29;33;1.27;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Fundamentos de administración de empresas;Normal;Formación básica;85.83;81.75;95.24;126;103;120;1.29;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Fundamentos de administración de empresas;Normal;Formación básica;76.00;67.86;89.29;28;19;25;1.26;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas I;Normal;Formación básica;90.68;80.45;88.72;133;107;118;1.38;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Matemáticas I;Normal;Formación básica;78.79;68.42;86.84;38;26;33;1.45;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemáticas 2;Normal;Formación básica;77.48;68.80;88.80;125;86;111;1.21;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Matemáticas 2;Normal;Formación básica;75.00;75.00;100.00;36;27;36;1.57;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Programación 1;Normal;Formación básica;72.17;65.87;91.27;126;83;115;1.27;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Programación 1;Normal;Formación básica;54.29;47.50;87.50;40;19;35;1.71;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Arquitectura y organización de computadores 1;Normal;Formación básica;86.46;52.53;60.76;158;83;96;1.19;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Arquitectura y organización de computadores 1;Normal;Formación básica;63.64;44.44;69.84;63;28;44;2.07;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Física y electrónica;Normal;Formación básica;66.36;58.87;88.71;124;73;110;1.28;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Física y electrónica;Normal;Formación básica;45.16;35.00;77.50;40;14;31;1.82;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Estadística;Normal;Formación básica;77.48;64.18;82.84;134;86;111;1.29;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Estadística;Normal;Formación básica;75.00;48.39;64.52;31;15;20;1.29;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Matemática discreta;Normal;Formación básica;73.17;64.75;88.49;139;90;123;1.41;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Matemática discreta;Normal;Formación básica;72.73;63.16;86.84;38;24;33;1.32;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Programación II;Normal;Obligatoria;70.37;50.33;71.52;151;76;108;1.46;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Programación II;Normal;Obligatoria;72.73;51.06;70.21;47;24;33;1.40;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Sistemas operativos;Normal;Obligatoria;90.80;75.24;82.86;105;79;87;1.35;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Sistemas operativos;Normal;Obligatoria;54.17;40.63;75.00;33;14;25;1.62;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Redes de computadores;Normal;Obligatoria;81.40;65.42;80.37;107;70;86;1.27;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Redes de computadores;Normal;Obligatoria;63.16;46.15;73.08;26;12;19;1.57;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Programación de sistemas concurrentes y distribuidos;Normal;Obligatoria;70.54;66.95;94.92;118;79;112;1.79;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Programación de sistemas concurrentes y distribuidos;Normal;Obligatoria;55.56;50.00;90.00;30;15;27;2.33;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Estructuras de datos y algoritmos;Normal;Obligatoria;83.16;74.53;89.62;106;79;95;1.60;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Estructuras de datos y algoritmos;Normal;Obligatoria;82.35;60.87;73.91;23;14;17;1.43;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Teoría de la computación;Normal;Formación básica;79.57;63.79;80.17;116;74;93;1.68;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Teoría de la computación;Normal;Formación básica;55.00;40.74;74.07;27;11;20;1.42;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Arquitectura y organización de computadores 2;Normal;Obligatoria;93.98;72.22;76.85;108;78;83;1.11;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Arquitectura y organización de computadores 2;Normal;Obligatoria;58.62;44.74;76.32;38;17;29;2.76;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Administración de sistemas;Normal;Obligatoria;72.94;59.62;81.73;104;62;85;1.29;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Administración de sistemas;Normal;Obligatoria;75.00;60.00;80.00;15;9;12;1.18;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Interacción persona ordenador;Normal;Obligatoria;86.08;78.16;90.80;87;68;79;1.22;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Interacción persona ordenador;Normal;Obligatoria;53.33;40.00;75.00;20;8;15;1.25;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Zaragoza;Escuela de Ingeniería y Arquitectura;Tecnología de programación;Normal;Obligatoria;89.33;77.01;86.21;87;67;75;1.17;04/09/2022
2020;Grado;Grado: Ingeniería Informática;Teruel;Escuela Universitaria Politécnica de Teruel;Tecnología de programación;Normal;Obligatoria;61.54;34.78;56.52;24;9;14;1.44;04/09/2022
