CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2021;Zaragoza;Grado: Física;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;09/04/2023
2021;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Hombres;18;0;0;0;4.00;98.61;09/04/2023
2021;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Mujeres;32;0;0;0;4.00;99.34;09/04/2023
2021;Zaragoza;Grado: Fisioterapia;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Hombres;0;18;4;0;;;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Hombres;12;0;0;0;5.50;86.55;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Mujeres;8;0;0;0;4.50;96.99;09/04/2023
2021;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Hombres;0;8;8;0;;;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Mujeres;0;5;3;0;;;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Graduado;Hombres;16;0;0;0;5.00;87.32;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Graduado;Mujeres;9;0;0;0;4.50;90.54;09/04/2023
2021;Zaragoza;Grado: Geología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Hombres;0;36;13;0;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Mujeres;0;19;6;0;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Graduado;Hombres;51;0;0;0;4.73;91.83;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Graduado;Mujeres;28;0;0;0;4.92;91.89;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Hombres;0;11;7;0;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Mujeres;0;27;11;0;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Hombres;12;0;0;0;5.00;89.93;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Mujeres;15;0;0;0;5.15;93.88;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Información y Documentación;Grado;Abandono Voluntario;Mujeres;0;6;4;0;;;09/04/2023
2021;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Hombres;4;0;0;0;7.25;81.22;09/04/2023
2021;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Mujeres;8;0;0;0;5.00;93.78;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Hombres;0;10;8;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Hombres;191;0;0;0;5.39;92.35;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Mujeres;17;0;0;0;5.67;87.86;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Hombres;0;0;0;14;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Hombres;0;24;10;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Hombres;0;21;9;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Hombres;81;0;0;0;5.30;79.78;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Mujeres;25;0;0;0;5.00;82.60;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Hombres;0;21;11;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Cambio de estudios sin simultaneidad;Hombres;0;12;10;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Hombres;21;0;0;0;5.00;79.85;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Mujeres;3;0;0;0;4.50;76.46;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Abandono Voluntario;Hombres;0;15;7;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Hombres;22;0;0;0;5.59;77.38;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Mujeres;5;0;0;0;6.50;69.64;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Hombres;0;37;29;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;2;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Hombres;30;0;0;0;5.61;77.98;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Mujeres;10;0;0;0;5.78;77.86;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Hombres;0;16;5;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;6;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Hombres;64;0;0;0;4.85;89.33;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Mujeres;11;0;0;0;5.00;87.39;09/04/2023
2021;Zaragoza;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Hombres;0;44;21;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Mujeres;0;6;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;26;18;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;5;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Hombres;98;0;0;0;5.58;76.28;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Mujeres;15;0;0;0;5.71;75.51;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Hombres;0;10;8;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Mujeres;0;7;4;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;6;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;4;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Hombres;9;0;0;0;5.44;83.05;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Mujeres;19;0;0;0;5.21;81.47;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Hombres;0;7;5;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Hombres;31;0;0;0;4.66;89.35;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Mujeres;37;0;0;0;4.60;89.28;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Hombres;0;4;0;0;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Mujeres;0;10;4;0;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Hombres;3;0;0;0;4.00;89.89;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Mujeres;12;0;0;0;4.73;90.35;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Lenguas Modernas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Mujeres;0;8;6;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;4;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Hombres;3;0;0;0;6.50;72.07;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Mujeres;84;0;0;0;4.18;96.83;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Hombres;0;7;3;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Mujeres;0;16;7;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Hombres;0;8;8;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;6;2;0;;;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Graduado;Hombres;77;0;0;0;4.51;91.87;09/04/2023
2021;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Graduado;Mujeres;148;0;0;0;4.24;95.57;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Abandono Voluntario;Hombres;0;29;15;0;;;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Abandono Voluntario;Mujeres;0;18;5;0;;;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;4;0;;;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Graduado;Hombres;34;0;0;0;4.71;87.73;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Graduado;Mujeres;51;0;0;0;5.42;82.46;09/04/2023
2021;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Abandono Voluntario;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;3;0;;;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Graduado;Hombres;43;0;0;0;4.87;86.48;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Graduado;Mujeres;17;0;0;0;4.94;85.46;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Matemáticas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Graduado;Hombres;56;0;0;0;6.07;95.96;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Graduado;Mujeres;140;0;0;0;5.96;96.80;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Medicina;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;09/04/2023
2021;Zaragoza;Grado: Óptica y Optometría;Grado;Abandono Voluntario;Hombres;0;6;2;0;;;09/04/2023
2021;Zaragoza;Grado: Óptica y Optometría;Grado;Abandono Voluntario;Mujeres;0;5;2;0;;;09/04/2023
2021;Zaragoza;Grado: Óptica y Optometría;Grado;Graduado;Hombres;16;0;0;0;4.33;92.56;09/04/2023
2021;Zaragoza;Grado: Óptica y Optometría;Grado;Graduado;Mujeres;27;0;0;0;4.35;89.93;09/04/2023
2021;Zaragoza;Grado: Óptica y Optometría;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Abandono Voluntario;Hombres;0;4;1;0;;;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Abandono Voluntario;Mujeres;0;6;1;0;;;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;0;0;;;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Graduado;Hombres;21;0;0;0;4.15;96.46;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Graduado;Mujeres;29;0;0;0;4.42;98.24;09/04/2023
2021;Zaragoza;Grado: Periodismo;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto en Derecho-Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto en Derecho-Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto en Derecho-Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto en Derecho-Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto en Matemáticas-Ingeniería Informática;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Programa conjunto Física-Matemáticas (FisMat);Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Abandono Voluntario;Hombres;0;15;6;0;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Abandono Voluntario;Mujeres;0;12;2;0;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Cambio de estudios sin simultaneidad;Hombres;0;8;6;0;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;7;5;0;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Graduado;Hombres;33;0;0;0;5.10;82.82;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Graduado;Mujeres;50;0;0;0;5.33;80.78;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Química;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Abandono Voluntario;Hombres;0;32;12;0;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Abandono Voluntario;Mujeres;0;28;10;0;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;5;0;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Graduado;Hombres;34;0;0;0;5.89;83.68;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Graduado;Mujeres;70;0;0;0;5.43;83.73;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Relaciones Laborales y Recursos Humanos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;4;0;;;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Graduado;Hombres;7;0;0;0;4.00;97.43;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Graduado;Mujeres;60;0;0;0;4.09;96.19;09/04/2023
2021;Zaragoza;Grado: Terapia Ocupacional;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Abandono Voluntario;Hombres;0;10;2;0;;;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Abandono Voluntario;Mujeres;0;22;13;0;;;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Graduado;Hombres;20;0;0;0;4.95;87.82;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Graduado;Mujeres;139;0;0;0;4.34;93.42;09/04/2023
2021;Zaragoza;Grado: Trabajo Social;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;09/04/2023
2021;Zaragoza;Grado: Turismo;Grado;Abandono Voluntario;Hombres;0;14;8;0;;;09/04/2023
2021;Zaragoza;Grado: Turismo;Grado;Abandono Voluntario;Mujeres;0;12;8;0;;;09/04/2023
2021;Zaragoza;Grado: Turismo;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;09/04/2023
2021;Zaragoza;Grado: Turismo;Grado;Graduado;Hombres;10;0;0;0;4.38;90.34;09/04/2023
2021;Zaragoza;Grado: Turismo;Grado;Graduado;Mujeres;32;0;0;0;4.73;88.35;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Abandono Voluntario;Mujeres;0;9;5;0;;;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Graduado;Hombres;27;0;0;0;5.48;91.19;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Graduado;Mujeres;98;0;0;0;5.50;89.61;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;09/04/2023
2021;Zaragoza;Grado: Veterinaria;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;09/04/2023
2021;Zaragoza;Historia del Arte;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Historia del Arte;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Ingeniero Industrial;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Ingeniero Técnico Industrial;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Ingeniero Técnico Industrial, Esp. Electricidad;Diplomatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Licenciado en Economía;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Licenciado en Economía;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Licenciado en Matemáticas;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;09/04/2023
2021;Zaragoza;Máster: Abogacía;Máster;Abandono Voluntario;Hombres;0;1;0;0;;;09/04/2023
2021;Zaragoza;Máster: Abogacía;Máster;Abandono Voluntario;Mujeres;0;1;1;0;;;09/04/2023
