CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2020;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;4.59;;04/09/2022
2020;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Educación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;5;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;4.45;;04/09/2022
2020;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.87;;04/09/2022
2020;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Energías renovables y eficiencia energética [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.21;;04/09/2022
2020;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.49;;04/09/2022
2020;Zaragoza;Doctorado: PD Estudios ingleses [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;04/09/2022
2020;Zaragoza;Doctorado: PD Filosofía [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Hombres;12;0;0;0;4.33;;04/09/2022
2020;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;4.32;;04/09/2022
2020;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;4.84;;04/09/2022
2020;Zaragoza;Doctorado: PD Geología [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;4.82;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.00;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia contemporánea [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;7.51;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Graduado;Mujeres;4;0;0;0;4.89;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia del arte [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Graduado;Hombres;5;0;0;0;4.25;;04/09/2022
2020;Zaragoza;Doctorado: PD Historia, sociedad y cultura: épocas medieval y moderna [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.07;;04/09/2022
2020;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.20;;04/09/2022
2020;Zaragoza;Doctorado: PD Información y Comunicación [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.76;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Graduado;Hombres;7;0;0;0;3.74;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería biomédica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;3.52;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.48;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de diseño y fabricación [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.69;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Graduado;Mujeres;5;0;0;0;4.63;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería de sistemas e informática [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería electrónica [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.60;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.46;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.16;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería mecánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;5;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;6;0;0;0;3.80;;04/09/2022
2020;Zaragoza;Doctorado: PD Ingeniería química y del medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;9;0;0;0;4.36;;04/09/2022
2020;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;04/09/2022
2020;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Graduado;Mujeres;7;0;0;0;5.30;;04/09/2022
2020;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Lingüística hispánica [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;6.87;;04/09/2022
2020;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.20;;04/09/2022
2020;Zaragoza;Doctorado: PD Literaturas hispánicas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Matemáticas y estadística [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;5.21;;04/09/2022
2020;Zaragoza;Doctorado: PD Mecánica de fluidos [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.06;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Hombres;13;0;0;0;4.46;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Graduado;Mujeres;23;0;0;0;4.22;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;12;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;11;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;6.04;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;3.99;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Medicina y sanidad animal [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;4;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;6.80;;04/09/2022
2020;Zaragoza;Doctorado: PD Nuevos territorios en la arquitectura [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.87;;04/09/2022
2020;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.84;;04/09/2022
2020;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;6.22;;04/09/2022
2020;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Ordenación del territorio y medio ambiente [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Patrimonio, Sociedades y Espacios de Frontera [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.20;;04/09/2022
2020;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Graduado;Hombres;2;0;0;0;4.56;;04/09/2022
2020;Zaragoza;Doctorado: PD Producción animal [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;3.47;;04/09/2022
2020;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Graduado;Hombres;1;0;0;0;4.75;;04/09/2022
2020;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Graduado;Mujeres;2;0;0;0;3.90;;04/09/2022
2020;Zaragoza;Doctorado: PD Química física [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.45;;04/09/2022
2020;Zaragoza;Doctorado: PD Química inorgánica [RD 99/2011];Doctorado;Graduado;Mujeres;3;0;0;0;4.02;;04/09/2022
2020;Zaragoza;Doctorado: PD Química orgánica [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;4.52;;04/09/2022
2020;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;5.21;;04/09/2022
2020;Zaragoza;Doctorado: PD Relaciones de género y estudios feministas [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Abandono Voluntario;Hombres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Abandono Voluntario;Mujeres;0;1;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Hombres;4;0;0;0;3.31;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Graduado;Mujeres;1;0;0;0;4.81;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Hombres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Sociología de las políticas públicas y sociales [RD 99/2011];Doctorado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Doctorado: PD Tecnologías de la información y comunicaciones en redes moviles [RD 99/2011];Doctorado;Graduado;Hombres;3;0;0;0;3.89;;04/09/2022
2020;Zaragoza;Estadística;Diplomatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Filología Inglesa;Licenciatura o equivalente;Traslado a otra Universidad;Mujeres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Físicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;2;;;04/09/2022
2020;Zaragoza;Geológicas;Licenciatura o equivalente;Traslado a otra Universidad;Hombres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Hombres;0;103;43;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Abandono Voluntario;Mujeres;0;51;13;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;17;13;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;11;8;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Hombres;132;0;0;0;5.26;88.25;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Graduado;Mujeres;171;0;0;0;5.27;89.09;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Hombres;0;16;7;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Incumple Régimen de permanencia;Mujeres;0;5;1;0;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Hombres;0;0;0;16;;;04/09/2022
2020;Zaragoza;Grado: Administración y Dirección de Empresas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;04/09/2022
2020;Zaragoza;Grado: Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Hombres;0;4;3;0;;;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Abandono Voluntario;Mujeres;0;2;0;0;;;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Graduado;Hombres;25;0;0;0;4.14;97.29;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Graduado;Mujeres;43;0;0;0;4.20;94.83;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Biotecnología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Hombres;0;3;1;0;;;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Abandono Voluntario;Mujeres;0;9;2;0;;;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Hombres;22;0;0;0;4.75;89.26;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Graduado;Mujeres;39;0;0;0;4.68;88.70;04/09/2022
2020;Zaragoza;Grado: Ciencia y Tecnología de los Alimentos;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Hombres;0;23;5;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Abandono Voluntario;Mujeres;0;25;4;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;5;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Graduado;Hombres;106;0;0;0;5.40;88.46;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Graduado;Mujeres;183;0;0;0;5.01;89.45;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Hombres;0;5;2;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;04/09/2022
2020;Zaragoza;Grado: Derecho;Grado;Traslado a otra Universidad;Mujeres;0;0;0;14;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Hombres;0;48;20;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Abandono Voluntario;Mujeres;0;20;10;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;3;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;5;3;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Graduado;Hombres;66;0;0;0;5.25;80.81;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Graduado;Mujeres;50;0;0;0;5.69;79.98;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Hombres;0;10;4;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Incumple Régimen de permanencia;Mujeres;0;6;0;0;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Hombres;0;0;0;9;;;04/09/2022
2020;Zaragoza;Grado: Economía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Hombres;0;2;1;0;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Abandono Voluntario;Mujeres;0;3;0;0;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;7;0;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;9;9;0;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Graduado;Hombres;23;0;0;0;4.05;95.47;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Graduado;Mujeres;137;0;0;0;4.09;96.58;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Enfermería;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Abandono Voluntario;Mujeres;0;5;1;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Hombres;4;0;0;0;4.33;91.59;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Graduado;Mujeres;7;0;0;0;5.60;86.46;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Clásicos;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Hombres;0;13;5;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Abandono Voluntario;Mujeres;0;4;3;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Hombres;17;0;0;0;6.31;85.77;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Graduado;Mujeres;22;0;0;0;5.84;86.70;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Hombres;0;5;3;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Incumple Régimen de permanencia;Mujeres;0;3;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;04/09/2022
2020;Zaragoza;Grado: Estudios en Arquitectura;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;9;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;33;11;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Hombres;12;0;0;0;5.42;74.19;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Mujeres;68;0;0;0;4.92;89.81;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Incumple Régimen de permanencia;Hombres;0;3;2;0;;;04/09/2022
2020;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;4;;;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;4;2;0;;;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;17;6;0;;;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;3;0;;;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Hombres;6;0;0;0;6.50;76.60;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Mujeres;36;0;0;0;5.53;86.58;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;04/09/2022
2020;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Hombres;0;20;7;0;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Mujeres;0;12;8;0;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Graduado;Hombres;17;0;0;0;4.73;90.47;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Graduado;Mujeres;14;0;0;0;5.25;82.47;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;04/09/2022
2020;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;04/09/2022
