CURSO_ACADEMICO;LOCALIDAD;ESTUDIO;TIPO_ESTUDIO;TIPO_EGRESO;SEXO;ALUMNOS_GRADUADOS;ALUMNOS_INTERRUMPEN_ESTUDIOS;ALUMNOS_INTERRUMPEN_EST_ANO1;ALUMNOS_TRASLADAN_OTRA_UNIV;DURACION_MEDIA_GRADUADOS;TASA_EFICIENCIA;FECHA_ACTUALIZACION
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Hombres;0;11;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Abandono Voluntario;Mujeres;0;35;10;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Hombres;18;0;0;0;5.12;87.96;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Graduado;Mujeres;58;0;0;0;4.80;87.54;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Incumple Régimen de permanencia;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Estudios Ingleses;Grado;Traslado a otra Universidad;Mujeres;0;0;0;9;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Hombres;0;6;4;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Abandono Voluntario;Mujeres;0;14;3;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;3;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Hombres;14;0;0;0;4.57;94.40;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Graduado;Mujeres;40;0;0;0;4.88;87.25;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Incumple Régimen de permanencia;Hombres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Filología Hispánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Hombres;0;15;8;0;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Abandono Voluntario;Mujeres;0;8;3;0;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;4;0;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Graduado;Hombres;8;0;0;0;5.00;89.04;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Graduado;Mujeres;8;0;0;0;5.33;84.59;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Incumple Régimen de permanencia;Hombres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;12/09/2021
2019;Zaragoza;Grado: Filosofía;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Hombres;0;31;17;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Abandono Voluntario;Mujeres;0;28;2;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;5;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;9;5;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Hombres;34;0;0;0;5.50;76.23;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Graduado;Mujeres;40;0;0;0;5.18;82.61;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Hombres;0;7;4;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Incumple Régimen de permanencia;Mujeres;0;3;3;0;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;12/09/2021
2019;Zaragoza;Grado: Finanzas y Contabilidad;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Hombres;0;12;3;0;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Abandono Voluntario;Mujeres;0;4;3;0;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;5;0;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;1;0;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Graduado;Hombres;34;0;0;0;4.97;85.78;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Graduado;Mujeres;26;0;0;0;4.88;85.97;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Traslado a otra Universidad;Hombres;0;0;0;9;;;12/09/2021
2019;Zaragoza;Grado: Física;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Hombres;0;5;1;0;;;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Abandono Voluntario;Mujeres;0;6;2;0;;;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Hombres;22;0;0;0;4.31;94.43;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Graduado;Mujeres;40;0;0;0;4.18;94.96;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Fisioterapia;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Hombres;0;15;7;0;;;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Abandono Voluntario;Mujeres;0;6;2;0;;;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Hombres;17;0;0;0;5.00;90.69;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Graduado;Mujeres;5;0;0;0;4.20;99.33;12/09/2021
2019;Zaragoza;Grado: Geografía y Ordenación del Territorio;Grado;Incumple Régimen de permanencia;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Hombres;0;6;4;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Abandono Voluntario;Mujeres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Graduado;Hombres;15;0;0;0;5.50;74.23;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Graduado;Mujeres;9;0;0;0;4.50;88.13;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Geología;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Hombres;0;47;25;0;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Abandono Voluntario;Mujeres;0;20;4;0;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Graduado;Hombres;60;0;0;0;5.12;86.87;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Graduado;Mujeres;36;0;0;0;4.71;88.45;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Incumple Régimen de permanencia;Hombres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Hombres;0;0;0;15;;;12/09/2021
2019;Zaragoza;Grado: Historia;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Hombres;0;12;2;0;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Abandono Voluntario;Mujeres;0;25;8;0;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Hombres;10;0;0;0;5.60;87.18;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Graduado;Mujeres;41;0;0;0;5.44;82.84;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Incumple Régimen de permanencia;Hombres;0;3;3;0;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Historia del Arte;Grado;Traslado a otra Universidad;Mujeres;0;0;0;5;;;12/09/2021
2019;Zaragoza;Grado: Información y Documentación;Grado;Abandono Voluntario;Mujeres;0;6;3;0;;;12/09/2021
2019;Zaragoza;Grado: Información y Documentación;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Hombres;2;0;0;0;4.00;98.77;12/09/2021
2019;Zaragoza;Grado: Información y Documentación;Grado;Graduado;Mujeres;15;0;0;0;5.38;87.02;12/09/2021
2019;Zaragoza;Grado: Información y Documentación;Grado;Traslado a otra Universidad;Hombres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Hombres;0;26;4;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Cambio de estudios sin simultaneidad;Hombres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Hombres;186;0;0;0;5.35;92.43;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Graduado;Mujeres;9;0;0;0;5.12;93.64;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Hombres;0;0;0;67;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Organización Industrial;Grado;Traslado a otra Universidad;Mujeres;0;0;0;19;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Hombres;0;20;15;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Abandono Voluntario;Mujeres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Hombres;0;16;10;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Hombres;92;0;0;0;5.17;80.87;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Graduado;Mujeres;23;0;0;0;5.50;76.68;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Incumple Régimen de permanencia;Hombres;0;19;10;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Incumple Régimen de permanencia;Mujeres;0;3;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Hombres;0;0;0;7;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías Industriales;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Hombres;0;20;15;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Abandono Voluntario;Mujeres;0;7;5;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Cambio de estudios sin simultaneidad;Hombres;0;5;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Hombres;25;0;0;0;5.29;78.78;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Graduado;Mujeres;7;0;0;0;4.86;83.59;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Incumple Régimen de permanencia;Hombres;0;12;10;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería de Tecnologías y Servicios de Telecomunicación;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Abandono Voluntario;Hombres;0;37;16;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Abandono Voluntario;Mujeres;0;5;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;3;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Hombres;29;0;0;0;5.67;74.72;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Graduado;Mujeres;6;0;0;0;5.50;82.92;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Incumple Régimen de permanencia;Hombres;0;13;6;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrica;Grado;Traslado a otra Universidad;Hombres;0;0;0;6;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Hombres;0;48;30;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Abandono Voluntario;Mujeres;0;4;3;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;3;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;3;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Hombres;36;0;0;0;5.29;83.28;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Graduado;Mujeres;5;0;0;0;5.60;76.03;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Incumple Régimen de permanencia;Hombres;0;19;8;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Incumple Régimen de permanencia;Mujeres;0;5;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Electrónica y Automática;Grado;Traslado a otra Universidad;Hombres;0;0;0;8;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Hombres;0;22;7;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Abandono Voluntario;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Cambio de estudios sin simultaneidad;Hombres;0;4;3;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Hombres;60;0;0;0;4.71;89.66;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Graduado;Mujeres;3;0;0;0;7.00;65.28;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Incumple Régimen de permanencia;Desconocido;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Incumple Régimen de permanencia;Hombres;0;3;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Informática;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Hombres;0;71;38;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Abandono Voluntario;Mujeres;0;14;5;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Hombres;0;9;6;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Hombres;76;0;0;0;5.67;77.33;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Graduado;Mujeres;18;0;0;0;6.00;72.26;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Incumple Régimen de permanencia;Hombres;0;31;19;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Incumple Régimen de permanencia;Mujeres;0;3;0;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Hombres;0;0;0;5;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Mecánica;Grado;Traslado a otra Universidad;Mujeres;0;0;0;6;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Hombres;0;16;9;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Abandono Voluntario;Mujeres;0;13;9;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Hombres;0;6;4;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;0;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Hombres;20;0;0;0;5.29;84.73;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Graduado;Mujeres;21;0;0;0;5.32;80.65;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Incumple Régimen de permanencia;Hombres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Incumple Régimen de permanencia;Mujeres;0;4;4;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Hombres;0;0;0;4;;;12/09/2021
2019;Zaragoza;Grado: Ingeniería Química;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Hombres;0;7;2;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Abandono Voluntario;Mujeres;0;3;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Hombres;27;0;0;0;4.65;86.48;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Graduado;Mujeres;36;0;0;0;4.52;91.51;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Incumple Régimen de permanencia;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Hombres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Ingeniero en Diseño Industrial y Desarrollo de Producto;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Hombres;0;5;1;0;;;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Abandono Voluntario;Mujeres;0;12;3;0;;;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;3;1;0;;;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Hombres;7;0;0;0;4.86;90.89;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Graduado;Mujeres;20;0;0;0;4.67;93.45;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Incumple Régimen de permanencia;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Lenguas Modernas;Grado;Traslado a otra Universidad;Mujeres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Hombres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Abandono Voluntario;Mujeres;0;13;4;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Hombres;1;0;0;0;5.00;96.00;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Graduado;Mujeres;115;0;0;0;4.29;95.89;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Infantil;Grado;Traslado a otra Universidad;Mujeres;0;0;0;2;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Hombres;0;11;6;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Abandono Voluntario;Mujeres;0;23;4;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;1;0;0;;;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Graduado;Hombres;84;0;0;0;4.70;89.95;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Graduado;Mujeres;200;0;0;0;4.37;93.84;12/09/2021
2019;Zaragoza;Grado: Magisterio en Educación Primaria;Grado;Incumple Régimen de permanencia;Mujeres;0;1;1;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Abandono Voluntario;Hombres;0;31;9;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Abandono Voluntario;Mujeres;0;21;7;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Cambio de estudios sin simultaneidad;Hombres;0;7;4;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;11;6;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Graduado;Hombres;39;0;0;0;5.20;85.12;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Graduado;Mujeres;52;0;0;0;4.90;88.56;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Incumple Régimen de permanencia;Hombres;0;4;1;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Incumple Régimen de permanencia;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Marketing e Investigación de Mercados;Grado;Traslado a otra Universidad;Mujeres;0;0;0;3;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Abandono Voluntario;Hombres;0;8;3;0;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Abandono Voluntario;Mujeres;0;2;1;0;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Cambio de estudios sin simultaneidad;Hombres;0;2;2;0;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Graduado;Hombres;13;0;0;0;4.42;93.00;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Graduado;Mujeres;15;0;0;0;4.92;81.05;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Incumple Régimen de permanencia;Hombres;0;4;2;0;;;12/09/2021
2019;Zaragoza;Grado: Matemáticas;Grado;Traslado a otra Universidad;Hombres;0;0;0;1;;;12/09/2021
2019;Zaragoza;Grado: Medicina;Grado;Abandono Voluntario;Hombres;0;6;3;0;;;12/09/2021
2019;Zaragoza;Grado: Medicina;Grado;Abandono Voluntario;Mujeres;0;9;2;0;;;12/09/2021
2019;Zaragoza;Grado: Medicina;Grado;Cambio de estudios sin simultaneidad;Mujeres;0;2;2;0;;;12/09/2021
