CURSO_ACADEMICO;CENTRO;ESTUDIO;TIPO_ESTUDIO;ALUMNOS_MATRICULADOS;ALUMNOS_NUEVO_INGRESO;PLAZAS_OFERTADAS;ALUMNOS_GRADUADOS;ALUMNOS_ADAPTA_GRADO_MATRI;ALUMNOS_ADAPTA_GRADO_MATRI_NI;ALUMNOS_ADAPTA_GRADO_TITULADO;ALUMNOS_CON_RECONOCIMIENTO;ALUMNOS_MOVILIDAD_ENTRADA;ALUMNOS_MOVILIDAD_SALIDA;CREDITOS_MATRICULADOS;CREDITOS_RECONOCIDOS;DURACION_MEDIA_GRADUADOS;TASA_EXITO;TASA_RENDIMIENTO;TASA_EFICIENCIA;TASA_ABANDONO;TASA_GRADUACION;FECHA_ACTUALIZACION
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería Química;Máster;45;25;40;16;0;0;0;0;7;7;2056.50;0.00;2.14;99.35;98.39;96.02;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería Industrial;Máster;236;86;240;77;0;0;0;3;17;33;11832.00;90.00;2.36;97.13;88.82;92.40;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Telecomunicación;Máster;32;13;60;10;0;0;0;6;6;4;1770.50;39.50;2.00;97.94;88.53;95.61;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería Informática;Máster;25;16;60;7;0;0;0;1;10;0;918.00;6.00;2.00;98.46;83.66;92.86;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería Mecánica;Máster;20;12;30;12;0;0;0;2;4;0;778.50;60.00;1.44;100.00;92.29;93.02;;;12/09/2021
2019;Facultad de Ciencias;2-Química Industrial;Máster;19;15;50;16;0;0;0;0;;0;975.00;0.00;1.00;100.00;97.23;100.00;;;12/09/2021
2019;Facultad de Ciencias;2-Geología: Técnicas y Aplicaciones;Máster;8;8;30;5;0;0;0;0;;0;446.00;0.00;1.00;100.00;94.62;100.00;;;12/09/2021
2019;Facultad de Ciencias;2-Química Molecular y Catálisis Homogénea;Máster;11;11;25;9;0;0;0;0;1;0;660.00;0.00;1.00;100.00;82.12;100.00;;;12/09/2021
2019;Facultad de Economía y Empresa;2-Auditoría;Máster;33;27;32;24;0;0;0;0;1;0;1625.00;0.00;1.14;97.08;94.03;97.36;;;12/09/2021
2019;Escuela Politécnica Superior;2-Ingeniería Agronómica;Máster;36;10;40;8;0;0;0;8;3;1;1107.00;48.00;2.50;92.13;75.76;92.79;;;12/09/2021
2019;Facultad de Ciencias de la Salud y del Deporte;2-Evaluación y Entrenamiento Físico para la Salud;Máster;24;17;20;16;0;0;0;0;;0;1323.00;0.00;1.19;96.47;86.85;98.16;;;12/09/2021
2019;Facultad de Filosofía y Letras;2-Estudios Avanzados de Literatura y Cine en Lengua Inglesa;Máster;;;;0;;;0;;;;;;;;;;;;12/09/2021
2019;Facultad de Filosofía y Letras;2-Mundo Antiguo y Patrimonio Arqueológico;Máster;10;8;30;6;0;0;0;1;3;0;456.00;22.00;1.00;100.00;90.79;100.00;;;12/09/2021
2019;Facultad de Ciencias de la Salud;2-Iniciación a la Investigación en Ciencias de la Enfermería;Máster;23;19;30;18;0;0;0;0;;0;1194.00;0.00;1.18;99.13;85.68;96.77;;;12/09/2021
2019;Facultad de Economía y Empresa;2-Dirección, Estrategia y Marketing;Máster;21;17;30;13;0;0;0;0;4;0;1083.00;0.00;1.08;100.00;87.81;98.48;;;12/09/2021
2019;Facultad de Ciencias Sociales y Humanas de Teruel;2-Psicología General Sanitaria;Máster;63;30;30;31;0;0;0;0;;0;2788.00;0.00;2.07;100.00;99.14;99.15;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Ingeniería de Diseño de Producto;Máster;21;17;30;17;0;0;0;0;8;0;1116.00;0.00;1.12;100.00;93.68;97.70;;;12/09/2021
2019;Facultad de Filosofía y Letras;2-Literaturas Hispánicas y Lengua Española: Tradición e Identidades;Máster;1;0;;1;0;0;0;0;;0;12.00;0.00;3.00;100.00;100.00;71.43;;;12/09/2021
2019;Facultad de Filosofía y Letras;2-Consultoría de Información y Comunicación Digital;Máster;29;18;25;7;0;0;0;5;4;0;1056.00;36.00;1.83;90.60;60.23;88.00;;;12/09/2021
2019;Facultad de Veterinaria;2-Calidad, Seguridad y Tecnología de los Alimentos;Máster;34;30;30;31;0;0;0;0;;0;1893.00;0.00;1.10;100.00;98.10;98.10;;;12/09/2021
2019;Facultad de Ciencias;2-Biotecnología Cuantitativa;Máster;4;4;20;4;0;0;0;0;;0;240.00;0.00;1.00;100.00;100.00;100.00;;;12/09/2021
2019;Facultad de Derecho;2-Gestión Administrativa;Máster;11;9;30;10;0;0;0;0;;0;558.00;0.00;1.30;100.00;89.25;96.15;;;12/09/2021
2019;Facultad de Filosofía y Letras;2-Investigación en Filosofía;Máster;12;8;12;8;0;0;0;0;1;0;507.00;0.00;1.25;96.77;88.76;94.12;;;12/09/2021
2019;Centro Universitario de la Defensa de Zaragoza;2-Dirección y Gestión de Adquisiciones de Sistemas para la Defensa;Máster;43;21;25;23;0;0;0;7;;0;1238.00;80.00;1.00;100.00;100.00;100.00;;;12/09/2021
2019;Facultad de Derecho;2-Derecho de la Administración Pública;Máster;26;20;20;10;0;0;0;1;;0;1116.00;3.00;1.11;96.98;77.69;97.83;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Mecánica;Máster;5;5;6;;0;0;;0;;0;300.00;0.00;;100.00;100.00;;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Energías Renovables y Eficiencia Energética;Máster;9;9;9;;0;0;;0;;0;540.00;0.00;;98.87;96.94;;;;12/09/2021
2019;Escuela de Ingeniería y Arquitectura;2-Programa conjunto en Máster Universitario en Ingeniería Industrial-Máster Universitario en Ingeniería Electrónica;Máster;6;6;6;;0;0;;0;;0;360.00;0.00;;98.75;98.75;;;;12/09/2021
2019;Facultad de Medicina;2-Cond. genéticos, nutric. y amb. del crec. y desarrollo;Máster;25;0;;5;0;0;0;0;;0;1019.00;0.00;1.00;100.00;100.00;100.00;;;12/09/2021
2019;Escuela de Doctorado;4-Movilidad Doctorado;Movilidad de entrada;1;0;;;0;0;;;;0;0.00;;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ciencias de la antigüedad;Doctorado;49;4;30;4;0;0;0;0;;0;0.00;0.00;4.30;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Estudios ingleses;Doctorado;42;12;12;3;0;0;0;0;;0;0.00;0.00;4.18;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Literaturas hispánicas;Doctorado;26;3;20;2;0;0;0;0;;0;0.00;0.00;4.04;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Filosofía;Doctorado;25;4;8;0;0;0;0;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Historia contemporánea;Doctorado;43;4;15;3;0;0;0;0;;0;0.00;0.00;3.64;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Historia del arte;Doctorado;57;7;20;3;0;0;0;0;;0;0.00;0.00;4.31;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Historia, sociedad y cultura: épocas medieval y moderna;Doctorado;23;8;8;0;0;0;0;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Lingüística hispánica;Doctorado;36;3;25;2;0;0;0;0;;0;0.00;0.00;5.26;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Bioquímica y biología molecular;Doctorado;94;21;30;11;0;0;0;0;;0;0.00;0.00;4.26;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Calidad, seguridad y tecnología de los alimentos;Doctorado;28;8;20;3;0;0;0;0;;0;0.00;0.00;3.41;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ciencia analítica en química;Doctorado;33;5;20;4;0;0;0;0;;0;0.00;0.00;3.08;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Física;Doctorado;76;16;50;11;0;0;0;0;;0;0.00;0.00;4.14;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Geología;Doctorado;41;6;11;10;0;0;0;0;;0;0.00;0.00;4.49;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Matemáticas y estadística;Doctorado;13;3;5;1;0;0;0;0;;0;0.00;0.00;4.62;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Producción animal;Doctorado;11;2;6;3;0;0;0;0;;0;0.00;0.00;4.55;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Química física;Doctorado;12;2;10;;0;0;;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Química inorgánica;Doctorado;42;7;18;11;0;0;0;0;;0;0.00;0.00;4.32;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Química orgánica;Doctorado;27;6;12;5;0;0;0;0;;0;0.00;0.00;4.74;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ciencias biomédicas y biotecnológicas;Doctorado;43;11;20;2;0;0;0;0;;0;0.00;0.00;4.26;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ciencias de la salud y del deporte;Doctorado;115;25;30;13;0;0;0;0;;0;0.00;0.00;3.96;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Medicina;Doctorado;305;75;75;22;0;0;0;0;;0;0.00;0.00;3.92;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Medicina y sanidad animal;Doctorado;51;14;15;6;0;0;0;0;;0;0.00;0.00;4.62;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Contabilidad y finanzas;Doctorado;35;5;20;5;0;0;0;0;;0;0.00;0.00;3.61;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Derecho;Doctorado;116;29;20;8;0;0;0;0;;0;0.00;0.00;3.98;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Derechos humanos y libertades fundamentales;Doctorado;39;12;10;0;0;0;0;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Economía;Doctorado;50;8;15;5;0;0;0;0;;0;0.00;0.00;3.85;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Economía y gestión de las organizaciones;Doctorado;43;13;20;3;0;0;0;0;;0;0.00;0.00;3.33;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Educación;Doctorado;107;25;25;6;0;0;0;0;;0;0.00;0.00;3.99;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ordenación del territorio y medio ambiente;Doctorado;34;3;25;7;0;0;0;0;;0;0.00;0.00;4.65;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Relaciones de género y estudios feministas;Doctorado;19;2;30;1;0;0;0;0;;0;0.00;0.00;5.19;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Sociología de las políticas públicas y sociales;Doctorado;55;8;20;7;0;0;0;0;;0;0.00;0.00;4.78;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ciencias agrarias y del medio natural;Doctorado;40;8;30;4;0;0;0;0;;0;0.00;0.00;4.30;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Energías renovables y eficiencia energética;Doctorado;55;5;20;6;0;0;0;0;;0;0.00;0.00;3.62;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería biomédica;Doctorado;53;15;10;4;0;0;0;0;;0;0.00;0.00;4.27;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería de diseño y fabricación;Doctorado;39;13;25;3;0;0;0;0;;0;0.00;0.00;4.34;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería de sistemas e informática;Doctorado;67;20;30;4;0;0;0;0;;0;0.00;0.00;4.20;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería electrónica;Doctorado;31;6;10;1;0;0;0;0;;0;0.00;0.00;4.61;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería mecánica;Doctorado;58;20;25;3;0;0;0;0;;0;0.00;0.00;3.78;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Ingeniería química y del medio ambiente;Doctorado;74;20;60;10;0;0;0;0;;0;0.00;0.00;4.18;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Mecánica de fluidos;Doctorado;13;4;3;;0;0;;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Nuevos territorios en la arquitectura;Doctorado;31;3;10;2;0;0;0;0;;0;0.00;0.00;4.06;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Tecnologías de la información y comunicaciones en redes moviles;Doctorado;22;6;10;3;0;0;0;0;;0;0.00;0.00;3.51;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Información y Comunicación;Doctorado;29;6;6;4;0;0;0;0;;0;0.00;0.00;3.16;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Patrimonio, Sociedades y Espacios de Frontera;Doctorado;15;6;8;;0;0;;0;;0;0.00;0.00;;;;;;;12/09/2021
2019;Escuela de Doctorado;3-PD Logística y gestión de la cadena de suministro;Doctorado;4;3;8;2;0;0;0;0;;0;0.00;0.00;3.05;;;;;;12/09/2021
