CURSO_ACADEMICO;NOMBRE_PROGRAMA_MOVILIDAD;NOMBRE_AREA_ESTUDIOS_MOV;CENTRO;IN_OUT;NOMBRE_IDIOMA_NIVEL_MOVILIDAD;PAIS_UNIVERSIDAD_ACUERDO;UNIVERSIDAD_ACUERDO;PLAZAS_OFERTADAS_ALUMNOS;PLAZAS_ASIGNADAS_ALUMNOS_OUT;FECHA_ACTUALIZACION
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Akdeniz University (Turquía);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Istanbul Sehir Universitesi (Turquía);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Karadeniz Technical University (Turquía);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Iskenderun Technical University (Turquía);4;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Technische Universität Carolo-Wilhelmina Zu Braunschweig (Alemania);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);1;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);0;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Université De Pau Et Des Pays De L'Adour (Francia);4;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquees De Lyon (Francia);5;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquées De Rouen (Francia);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;GRIEGO - B2 (Nivel avanzado);Grecia;University Of The Peloponnese (Grecia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Holanda;Saxion University Of Applied Science (Holanda);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Suecia;Luleå Tekniska Universitet (Suecia);1;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Suecia;Kth Royal Institute Of Technology (Suecia);1;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Karadeniz Technical University (Turquía);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Istanbul Sehir Universitesi (Turquía);2;5;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Alemania;Fachhochschule Kiel (Alemania);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Dinamarca;Aarhus University School Of Engineering (Dinamarca);2;2;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Finlandia;Savonia University Of Applied Sciences (Finlandia);2;3;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Francia;École Supérieure D'Informatique, Électronique, Automatique (Francia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - A1 (Nivel básico);Italia;Università Degli Studi Di Salerno (Italia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Roma 'La Sapienza' (Italia);2;4;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Modena E Reggio Emilia (Italia);4;2;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Della Campania 'Luigi Vanvitelli' (Italia);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Alemania;Fachhochschule Konstanz (Alemania);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Finlandia;Aalto University (Finlandia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;Institut National Des Sciences Appliquées De Rennes (Francia);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;Université De Nice - Sophia Antipolis (Francia);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;Imt Atlantique (Francia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Francia;École Nationale Supérieure D´Ingenieurs De Caen (Francia);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Italia;Università Degli Studi Di Torino (Italia);3;3;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Italia;Università Degli Studi Di Siena (Italia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Portugal;Instituto Superior Politécnico De Viseu (Portugal);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Portugal;Universidade Do Porto (Portugal);2;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;No Informado;Rumanía;"Universitatea Tehnica ""Gheorghe Asachi"" Din Iasi (Rumanía)";2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;OTROS - B1 (Nivel intermedio);Turquía;Akdeniz University (Turquía);2;2;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;OTROS - B1 (Nivel intermedio);Turquía;Iskenderun Technical University (Turquía);4;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Aveiro (Portugal);1;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela de Ingeniería y Arquitectura;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Politécnico Do Porto (Portugal);1;1;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Reino Unido;Glyndwr University (Reino Unido);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de la Almunia de Doña Godina;IN;ESPAÑOL - B1 (Nivel intermedio);Suecia;Mälardalens Högskola (Suecia);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B1 (Nivel intermedio);Reino Unido;Glyndwr University (Reino Unido);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de la Almunia de Doña Godina;OUT;INGLÉS - B1 (Nivel intermedio);Suecia;Mälardalens Högskola (Suecia);1;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Gottfried Wilhelm Leibniz Universität Hannover (Alemania);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Holanda;Christelijke Hogeschool Windesheim (Holanda);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Irlanda (Eire);Technological University Dublin-City Campus (Irlanda (Eire));5;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Macedonia;Goce Delcev University (Macedonia);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Politechnika Krakowska (Polonia);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Castelo Branco (Portugal);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;IN;No Informado;Lituania;Kaunas University Of Technology (Lituania);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Gottfried Wilhelm Leibniz Universität Hannover (Alemania);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Grecia;Aristotelio Panepistimio Thessalonikis (Grecia);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Holanda;Christelijke Hogeschool Windesheim (Holanda);2;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Irlanda (Eire);Technological University Dublin-City Campus (Irlanda (Eire));5;4;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Polonia;Politechnika Krakowska (Polonia);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea Politehnica Din Bucuresti (Rumanía);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;INGLÉS - B2 (Nivel avanzado);Lituania;Kaunas University Of Technology (Lituania);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;OTROS - B1 (Nivel intermedio);Macedonia;Goce Delcev University (Macedonia);3;0;27/09/2020
2019;ERASMUS;481-Informática;Escuela Universitaria Politécnica de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Instituto Politécnico De Castelo Branco (Portugal);3;0;27/09/2020
2019;ERASMUS;481-Informática;Facultad de Derecho;IN;No Informado;Turquía;Fmv Isik University (Turquía);2;0;27/09/2020
2019;ERASMUS;481-Informática;Facultad de Derecho;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Fmv Isik University (Turquía);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Hohenheim (Alemania);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Universität Für Bodenkultur Wien (Austria);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Croacia;Josip Juraj Strossmayer University Of Osijek (Croacia);3;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Agroparistech (Francia);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;École Nationale Supérieure Des Sciences (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade De Trás-Os-Montes E Alto Douro (Portugal);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);República Checa;Ceska Zemedelska Univerzita V Praze (República Checa);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Turquía;Ege University (Turquía);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Francia;École Nationale Supérieure Agronomique De Montpellier - Ensa (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Francia;Institut National Polytechnique De Toulouse (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Foggia (Italia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;INGLÉS - B1 (Nivel intermedio);Turquía;Namik Kemal University (Turquía);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;IN;No Informado;Finlandia;University Of Helsinki (Finlandia);0;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;ALEMÁN - B1 (Nivel intermedio);Alemania;Universität Hohenheim (Alemania);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;École Nationale Supérieure Agronomique De Montpellier - Ensa (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Institut National Polytechnique De Toulouse (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B1 (Nivel intermedio);Francia;Agroparistech (Francia);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;École Nationale Supérieure Des Sciences (Francia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Croacia;Josip Juraj Strossmayer University Of Osijek (Croacia);3;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Foggia (Italia);2;5;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Namik Kemal University (Turquía);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;INGLÉS - B2 (Nivel avanzado);Austria;Universität Für Bodenkultur Wien (Austria);1;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Napoli Federico Ii (Italia);2;2;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bari (Italia);1;2;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;No Informado;Finlandia;University Of Helsinki (Finlandia);0;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;OTROS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;OTROS - B1 (Nivel intermedio);República Checa;Ceska Zemedelska Univerzita V Praze (República Checa);2;1;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;OTROS - B1 (Nivel intermedio);Turquía;Ege University (Turquía);2;0;27/09/2020
2019;ERASMUS;620-Agricultura, silvicultura y pesca (programas generales);Escuela Politécnica Superior;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade De Trás-Os-Montes E Alto Douro (Portugal);1;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Escola Superior De Enfermagen De Coimbra (Portugal);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería de Teruel;IN;ESPAÑOL - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería de Teruel;OUT;No Informado;Portugal;Escola Superior De Enfermagen De Coimbra (Portugal);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería de Teruel;OUT;PORTUGUÉS - B1 (Nivel intermedio);Portugal;Universidade Do Minho (Portugal);1;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería San Jorge de Huesca;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Sassari (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Escuela Universitaria de Enfermería San Jorge de Huesca;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Sassari (Italia);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Haute École De La Province De Liege Laon-Eli Troclet (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université D'Orléans (Francia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Ferrara (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di L'Aquila (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);4;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Letonia;Riga Stradina Universitate (Letonia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;ESPAÑOL - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);6;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;INGLÉS - B1 (Nivel intermedio);Bélgica;Hogeschool Universiteit Brussel (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Bologna (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Ferrara (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;INGLÉS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);1;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;INGLÉS - B1 (Nivel intermedio);Turquía;Koç University (Ku) (Turquía);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;IN;OTROS - B1 (Nivel intermedio);Bélgica;Odisee University College (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;ESPAÑOL - B1 (Nivel intermedio);Bélgica;Odisee University College (Bélgica);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Université Libre De Bruxelles (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;FRANCÉS - B1 (Nivel intermedio);Bélgica;Haute École De La Province De Liege Laon-Eli Troclet (Bélgica);2;1;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;FRANCÉS - B2 (Nivel avanzado);Francia;Université D'Orléans (Francia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;1;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;INGLÉS - B1 (Nivel intermedio);Italia;Università Degli Studi Di L'Aquila (Italia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;INGLÉS - B1 (Nivel intermedio);Turquía;Koç University (Ku) (Turquía);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;INGLÉS - B2 (Nivel avanzado);Letonia;Riga Stradina Universitate (Letonia);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;ITALIANO - A2 (Nivel básico avanzado);Italia;Università Degli Studi Di Bologna (Italia);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di L'Aquila (Italia);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;ITALIANO - B1 (Nivel intermedio);Italia;Università Degli Studi Di Verona (Italia);2;2;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;No Informado;Bélgica;Hogeschool Universiteit Brussel (Bélgica);2;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;No Informado;Italia;Università Degli Studi Di Ferrara (Italia);4;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;OTROS - B1 (Nivel intermedio);Bélgica;Odisee University College (Bélgica);0;0;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;OTROS - B1 (Nivel intermedio);Polonia;Uniwersytet Rzeszowski (Polonia);6;4;27/09/2020
2019;ERASMUS;723-Physiotherapy and nursing;Facultad de Ciencias de la Salud;OUT;OTROS - B1 (Nivel intermedio);Rumanía;Universitatea De Vest Din Timísoara (Rumanía);2;1;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela de Ingeniería y Arquitectura;IN;No Informado;Francia;Institut Polytechnique Unilasalle (Francia);4;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela de Ingeniería y Arquitectura;OUT;INGLÉS - B2 (Nivel avanzado);Francia;Institut Polytechnique Unilasalle (Francia);4;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Universität Hohenheim (Alemania);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Alemania;Hochschule Esslingen - University Of Applied Sciences (Alemania);0;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Austria;Universität Für Bodenkultur Wien (Austria);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Finlandia;University Of Helsinki (Finlandia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;École Nationale Supérieure Des Sciences (Francia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Agroparistech (Francia);1;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Institut National Des Sciences Appliquées De Rouen (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Francia;Université Paris-Est Créteil Val De Marne (Francia);2;0;27/09/2020
2019;ERASMUS;850-Protección medioambiental (programas generales);Escuela Politécnica Superior;IN;ESPAÑOL - B1 (Nivel intermedio);Italia;Università Degli Studi Di Genova (Italia);2;0;27/09/2020
